Mnd;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2019-04-30;26.740536472310545;23.80473946509253;9.92790632567494;7.422776091467958;14.394673763358814;3.586202082514387;2.800042002766071;4.161714362376301;4.901072283243191;2.1289224918651453
2019-05-31;26.199194429203686;21.215545712697136;11.685555941539109;7.295420279007651;16.09351487388076;3.2877793596612004;2.9791243140608734;4.045020294644605;4.729179316668252;2.487596880891268
2019-06-30;25.217368595921656;21.196270865799693;12.22194985728614;7.254047100308197;15.127890512906312;3.41467600196149;2.813765585640297;4.788601039541377;4.8538532597831985;3.2654738661986324
2019-07-31;24.994221606173312;21.203690003110083;9.420686194926443;7.626440816569021;14.649735559319621;3.677149147433965;3.2651251849943916;5.4286106149559625;5.473549279351952;4.476463352991706
2019-08-31;24.88295009086283;22.030948559592986;8.783456094756371;7.632585486515924;14.53379976642418;3.8869374194425292;3.5518514795031315;5.4807881020544365;4.692503216081045;4.732038300115881
2019-09-30;23.425890420931783;22.484536822623465;10.367454489469742;7.300587773534855;15.674510158634803;3.3043881876127847;3.2423781340222275;5.865839386533818;4.652040925215659;3.913298182504671
2019-10-31;23.526982415799512;20.284672190368806;10.208433338897812;7.916014224233241;17.047227341003637;3.546726306212631;3.548026449985681;6.538002838427909;4.541776144257185;2.9558383799590295
2019-11-30;24.0199117860636;20.548589297876347;10.523673932201815;7.306277509439618;17.581102177642183;3.2404894365963295;2.919661214980162;6.703709390274753;4.630883252579281;2.6561197805943606
2019-12-31;23.12780410334;20.538513143747558;10.373286397019848;7.251557107214289;18.58351904364072;3.31223639640774;3.0088483099559196;6.157457325470858;4.905228740537963;2.980998014739459
2020-01-31;24.02468838817038;21.064421952014772;11.437826465149907;7.065292108186126;17.247270440423456;3.1967592961369773;2.837386139478744;5.814590173528757;4.958220610453105;2.501740645814589
2020-02-29;25.808344666208455;19.569786966514997;13.443917281064058;7.013539223667634;15.898953340912442;3.424177280180369;2.9862918267759175;4.965475917723787;4.759343667914457;2.149315840824126
2020-03-31;24.262593785638998;19.231815739599153;14.525159267138335;7.421094378303321;15.386327287558359;3.645889910420221;3.397386602287316;5.389199784032323;4.451921486283627;1.736763692177664
