Dato,Ap,Høyre,Frp,SV,Sp,KrF,Venstre,MDG,Rødt,Andre,Year,Month
2022-12-05,19.8,,10.6,8.9,5.1,2.9,5.6,4.1,,4.8,2022,12
2023-01-13,20.5,,13.1,7.8,6.0,4.2,3.9,3.4,,5.3,2023,1
2023-01-11,18.5,,12.4,7.6,7.1,3.6,3.4,2.6,,5.1,2023,1
2023-01-10,17.7,,13.2,9.5,6.3,2.4,4.0,4.1,,4.9,2023,1
2023-01-10,19.2,,13.1,8.7,6.9,2.8,4.8,3.9,,4.7,2023,1
2023-01-09,19.5,,13.9,8.7,6.2,3.0,4.6,3.2,,4.3,2023,1
2023-01-07,19.1,,12.5,9.4,4.5,3.9,4.0,4.2,,4.5,2023,1
2023-01-03,19.4,,11.9,8.4,5.9,2.6,5.1,4.0,,6.2,2023,1
2023-02-14,18.6,,12.8,9.5,5.3,3.5,4.8,2.3,,4.5,2023,2
2023-02-11,21.0,,10.9,6.9,5.4,4.6,4.3,2.2,,3.8,2023,2
2023-02-08,16.8,,12.8,8.8,5.1,3.9,4.1,3.6,,5.1,2023,2
2023-02-07,16.9,,13.1,10.0,7.4,2.4,4.6,3.8,,6.0,2023,2
2023-02-07,21.2,,12.3,8.2,5.6,3.3,3.1,3.5,,5.1,2023,2
2023-02-02,17.5,,14.5,8.8,5.4,3.5,4.9,4.0,,4.3,2023,2
2023-02-01,17.4,,12.6,8.0,5.5,4.0,5.0,4.3,,5.0,2023,2
2023-03-31,17.1,,10.6,9.6,5.7,3.7,4.9,2.8,,6.2,2023,3
2023-03-30,16.2,,12.5,8.1,5.8,4.0,5.4,2.9,,4.9,2023,3
2023-03-21,17.0,,11.4,10.2,5.5,4.0,5.0,2.9,,3.1,2023,3
2023-03-14,18.1,,10.0,9.1,6.3,3.9,5.5,4.0,,5.4,2023,3
2023-03-11,16.5,,11.0,10.6,7.2,3.7,3.6,3.3,,5.8,2023,3
2023-03-09,19.6,,13.7,7.5,4.9,3.8,4.9,5.2,,4.7,2023,3
2023-03-08,15.5,,12.2,7.9,6.2,4.1,4.8,2.4,,5.1,2023,3
2023-03-06,16.5,,14.4,9.4,6.6,4.3,4.7,3.5,,5.0,2023,3
2023-03-02,16.0,,13.6,9.2,6.0,3.4,3.9,3.4,,5.0,2023,3
2023-03-01,18.5,,11.8,9.0,7.2,3.5,5.1,3.6,,3.7,2023,3
2023-04-19,18.6,,12.8,8.0,5.6,3.9,4.6,4.2,,5.3,2023,4
2023-04-18,19.3,,9.8,8.8,5.0,2.8,5.4,4.8,,7.2,2023,4
2023-04-15,18.6,,12.3,10.0,6.3,4.0,4.9,3.4,,4.4,2023,4
2023-04-13,17.6,,11.1,8.0,5.7,4.6,5.5,3.2,,5.9,2023,4
2023-04-12,16.9,,14.8,6.8,5.8,3.9,4.6,3.6,,4.8,2023,4
2023-04-03,18.0,,12.6,9.9,5.6,3.1,4.3,4.0,,5.6,2023,4
2023-05-23,18.4,,11.9,9.1,5.2,3.4,4.7,3.8,,4.0,2023,5
2023-05-11,17.9,,13.4,8.1,6.5,4.1,4.2,3.7,,4.7,2023,5
2023-05-09,19.5,,14.2,7.6,6.5,3.9,4.7,3.1,,2.4,2023,5
2023-05-06,17.0,,12.3,8.4,5.9,4.2,5.5,3.6,,6.0,2023,5
2023-05-04,17.7,,12.5,8.9,5.5,4.4,4.7,3.8,,6.8,2023,5
2023-05-04,18.8,,10.9,9.1,6.5,4.2,3.7,4.9,,4.8,2023,5
2023-05-02,19.8,,10.6,8.5,6.3,4.1,4.7,3.6,,5.6,2023,5
2023-05-02,20.1,,10.6,8.5,6.8,3.8,3.7,3.3,,5.2,2023,5
2023-06-20,20.1,,11.5,7.6,6.7,3.9,4.7,3.6,,5.9,2023,6
2023-06-15,19.8,,10.7,9.2,5.7,3.0,4.8,3.7,,4.7,2023,6
2023-06-13,19.9,,11.7,8.4,6.2,4.4,4.4,3.6,,6.9,2023,6
2023-06-10,18.4,,13.0,7.9,6.5,4.1,4.0,3.3,,5.4,2023,6
2023-06-07,18.0,,11.4,8.2,6.5,4.1,4.5,3.6,,4.8,2023,6
2023-06-07,17.6,,14.1,8.2,5.7,4.5,4.5,3.8,,4.9,2023,6
2023-06-02,18.7,,13.4,7.4,7.1,2.9,4.6,3.2,,5.1,2023,6
2023-06-01,16.3,,13.2,8.3,5.2,3.1,4.5,3.8,,4.8,2023,6
2023-07-11,20.8,,14.6,6.8,7.5,3.8,3.8,3.9,,4.9,2023,7
2023-07-08,18.5,,13.8,8.0,6.5,3.1,5.7,2.8,,5.4,2023,7
2023-08-16,18.0,,14.2,9.4,5.7,3.4,4.6,3.6,,5.3,2023,8
2023-08-16,17.4,,12.7,9.6,6.6,3.1,4.5,3.2,,6.5,2023,8
2023-08-15,19.8,,12.1,7.4,7.8,4.3,4.4,4.7,,3.9,2023,8
2023-08-15,19.1,,12.2,8.1,6.3,3.9,6.3,4.2,,7.5,2023,8
2023-08-11,17.7,,11.7,8.8,6.0,3.6,3.1,5.0,,6.1,2023,8
2023-08-08,19.1,,13.8,8.7,7.3,2.9,6.0,3.2,,6.7,2023,8
2023-08-08,17.8,,12.4,9.0,7.5,2.5,5.2,3.2,,7.1,2023,8
2023-08-05,18.8,,12.2,9.1,4.9,4.3,4.8,3.8,,4.7,2023,8
2023-09-28,21.0,,11.6,8.7,6.6,3.0,5.8,3.8,,3.5,2023,9
2023-09-22,20.8,,11.2,8.7,7.7,2.9,7.2,4.3,,4.4,2023,9
2023-09-09,20.3,,12.4,7.4,7.1,4.1,4.8,4.9,,5.4,2023,9
2023-09-09,19.8,,13.1,8.5,6.9,3.4,6.2,4.0,,6.3,2023,9
2023-09-08,20.7,,13.0,7.2,6.6,3.9,5.1,3.7,,7.2,2023,9
2023-09-08,19.3,,14.3,8.8,5.5,4.7,5.0,4.3,,6.6,2023,9
2023-09-07,17.5,,13.8,10.2,6.8,3.5,5.4,3.7,,5.5,2023,9
2023-09-06,20.9,,12.8,10.0,4.7,3.7,4.6,3.3,,5.3,2023,9
2023-09-05,18.4,,14.1,9.3,5.5,3.2,5.0,4.4,,5.3,2023,9
2023-09-01,18.1,,12.4,8.4,5.4,3.6,5.1,4.0,,7.6,2023,9
2023-10-11,19.3,,13.3,9.9,7.6,3.6,5.2,3.8,,7.5,2023,10
2023-10-09,20.7,,14.0,8.6,5.8,4.2,5.3,4.0,,7.3,2023,10
2023-10-07,21.0,,12.8,10.5,5.5,4.1,5.6,3.0,,6.0,2023,10
2023-10-05,20.2,,12.3,9.1,6.0,3.3,6.0,4.1,,6.9,2023,10
2023-10-02,20.6,,12.6,8.7,6.1,4.1,6.5,3.8,,5.8,2023,10
2023-11-30,17.6,,13.1,10.2,5.0,4.3,7.2,4.0,,6.4,2023,11
2023-11-14,18.4,,13.3,9.3,6.4,4.7,6.8,3.5,,5.3,2023,11
2023-11-11,22.2,,11.1,10.3,6.5,3.7,5.5,2.9,,5.7,2023,11
2023-11-08,21.0,,13.2,8.2,5.3,3.6,6.6,4.0,,6.4,2023,11
2023-11-06,16.8,,12.1,9.9,6.2,4.7,6.2,4.7,,6.4,2023,11
2023-11-04,19.8,,14.8,9.3,5.0,3.9,5.0,4.4,,7.9,2023,11
2023-11-03,18.0,,13.3,11.0,5.9,3.8,5.8,4.4,,6.6,2023,11
2023-11-02,20.2,,12.9,10.6,5.6,4.0,6.4,4.6,,7.1,2023,11
2023-12-13,18.9,,14.2,9.7,7.8,3.3,6.0,3.5,,6.4,2023,12
2023-12-12,18.4,,12.4,11.8,6.3,4.2,5.7,3.6,,6.9,2023,12
2023-12-12,17.9,,12.2,12.0,6.5,3.7,5.5,4.8,,4.5,2023,12
2023-12-09,17.7,,16.0,10.8,5.5,3.8,5.9,3.7,,6.1,2023,12
2023-12-06,19.9,,14.2,9.9,7.4,3.8,6.1,3.3,,6.6,2023,12
2023-12-05,20.9,,11.0,10.8,7.9,3.1,4.7,2.6,,7.3,2023,12
2023-12-05,18.6,,13.6,11.4,6.1,4.7,4.0,3.9,,6.6,2023,12
2024-01-17,19.4,,12.1,11.4,5.7,3.7,6.0,3.3,,6.6,2024,1
2024-01-10,19.2,,11.4,10.7,6.9,3.5,7.2,2.9,,6.1,2024,1
2024-01-10,19.4,,12.8,11.1,6.2,3.8,4.8,3.6,,6.2,2024,1
2024-01-09,18.5,,14.5,9.1,7.8,4.6,5.3,3.6,,7.6,2024,1
2024-01-09,20.5,,13.5,10.7,7.6,4.1,5.9,3.5,,2.6,2024,1
2024-01-06,19.0,,14.2,10.6,6.6,4.1,5.9,3.5,,6.6,2024,1
2024-02-27,18.6,,16.4,10.6,6.4,3.6,4.9,4.0,,4.2,2024,2
2024-02-14,17.8,,14.3,9.5,6.8,3.7,6.6,3.6,,5.9,2024,2
2024-02-14,17.8,,13.6,10.0,7.7,4.2,5.8,3.7,,2.5,2024,2
2024-02-13,19.1,,14.7,11.0,5.1,4.1,5.8,3.7,,4.3,2024,2
2024-02-10,20.5,,13.7,9.1,6.5,3.5,5.7,2.7,,6.3,2024,2
2024-02-08,17.6,,11.8,10.0,4.6,4.7,5.9,4.3,,5.4,2024,2
2024-02-05,22.0,,11.6,8.7,6.6,4.0,6.1,3.1,,4.5,2024,2
2024-02-02,18.8,,14.6,10.3,5.8,4.2,5.9,4.0,,4.0,2024,2
2024-03-13,18.2,,15.2,10.1,6.7,4.0,6.1,3.5,,3.1,2024,3
2024-03-13,16.8,,13.3,10.1,7.9,4.2,5.5,4.5,,5.3,2024,3
2024-03-12,17.9,,14.4,10.2,6.1,4.4,5.8,3.6,,3.5,2024,3
2024-03-09,18.6,,14.8,9.4,5.9,4.8,6.4,4.4,,5.0,2024,3
2024-03-07,18.8,,16.3,10.9,5.4,2.6,5.8,4.9,,4.5,2024,3
2024-03-06,17.8,,15.7,9.2,7.2,3.5,5.7,4.1,,4.1,2024,3
2024-03-04,19.5,,13.8,9.1,6.2,3.0,5.8,3.3,,6.8,2024,3
2024-04-17,19.3,,16.8,10.9,6.0,3.0,7.3,2.8,,5.8,2024,4
2024-04-11,19.0,,15.3,9.4,5.3,3.3,5.2,3.4,,4.4,2024,4
2024-04-09,21.2,,13.4,8.9,5.7,3.3,5.5,4.1,,2.6,2024,4
2024-04-09,21.0,,13.0,10.6,5.5,4.4,5.2,3.6,,3.6,2024,4
2024-04-09,17.1,,17.6,10.4,6.9,4.1,4.6,4.0,,4.0,2024,4
2024-04-06,20.5,,14.9,9.4,8.6,3.9,5.3,3.6,,3.1,2024,4
2024-04-05,18.4,,15.3,10.2,5.4,4.5,5.7,3.4,,5.9,2024,4
2024-05-28,20.3,,17.3,9.6,6.6,4.2,6.4,3.3,,5.2,2024,5
2024-05-23,19.6,,18.5,9.3,5.2,4.8,6.5,3.8,,3.1,2024,5
2024-05-11,17.8,,15.4,10.5,6.6,3.4,6.6,3.3,,3.5,2024,5
2024-05-10,17.3,,17.8,9.7,5.9,4.4,5.8,3.5,,3.0,2024,5
2024-05-08,20.3,,15.1,8.7,7.5,4.0,5.3,3.6,,3.8,2024,5
2024-05-07,21.3,,16.5,10.2,5.2,3.8,6.8,3.1,,3.3,2024,5
2024-05-06,22.6,,17.0,7.7,5.6,3.5,5.5,4.2,,3.6,2024,5
2024-05-03,20.0,,18.8,8.9,6.1,4.4,4.4,4.4,,4.6,2024,5
2024-06-18,22.0,,16.8,8.6,4.5,2.8,6.5,4.7,,3.0,2024,6
2024-06-12,19.9,,19.3,10.8,7.2,3.3,6.5,3.6,,4.5,2024,6
2024-06-11,19.9,,17.5,8.5,7.6,3.7,5.9,3.0,,2.2,2024,6
2024-06-08,18.9,,15.7,9.9,7.5,3.5,5.8,3.4,,3.9,2024,6
2024-06-06,18.9,,17.8,8.8,5.7,3.9,5.8,3.0,,4.7,2024,6
2024-06-03,18.6,,15.9,11.5,5.4,3.7,4.8,2.7,,2.8,2024,6
2024-07-06,20.6,,13.0,9.0,4.6,4.1,4.9,3.7,,6.7,2024,7
2024-07-05,20.4,,20.7,8.4,5.1,4.2,5.9,3.7,,3.8,2024,7
2024-07-03,22.4,,15.7,11.0,4.5,3.5,5.9,3.8,,3.5,2024,7
2024-08-14,20.0,,18.0,7.9,6.4,3.6,5.8,3.9,,3.9,2024,8
2024-08-14,19.8,,14.7,10.2,6.0,4.0,4.1,3.3,,4.4,2024,8
2024-08-13,22.0,,17.5,10.0,5.4,3.3,5.3,2.3,,4.0,2024,8
2024-08-13,20.6,,16.0,8.6,7.6,4.3,4.9,3.2,,3.8,2024,8
2024-08-12,21.1,,16.3,10.3,5.9,4.7,5.0,4.5,,4.0,2024,8
2024-08-10,18.5,,15.4,11.3,6.3,3.3,4.8,4.2,,4.3,2024,8
2024-08-10,22.0,,18.5,7.6,6.0,3.3,4.6,4.1,,5.5,2024,8
2024-08-08,21.2,,15.0,7.0,5.8,4.6,6.9,3.1,,3.6,2024,8
2024-09-24,20.2,,19.5,8.4,5.1,2.5,4.8,4.0,,4.9,2024,9
2024-09-11,21.9,,19.8,10.6,5.0,2.9,5.0,2.6,,3.5,2024,9
2024-09-11,20.2,,20.2,8.6,6.0,2.0,5.6,2.6,,5.2,2024,9
2024-09-07,20.8,,17.2,9.5,7.5,3.4,4.8,3.2,,3.2,2024,9
2024-09-05,21.1,,16.8,8.8,5.9,2.5,5.6,3.2,,2.5,2024,9
2024-09-05,21.4,,21.9,8.2,6.1,3.7,4.2,3.9,,4.1,2024,9
2024-09-02,18.6,,16.9,8.6,6.2,3.6,5.4,3.3,,4.1,2024,9
2024-10-23,19.3,,22.0,9.0,4.9,2.4,6.0,3.5,,4.1,2024,10
2024-10-15,20.7,,19.2,8.3,5.3,3.5,6.3,3.5,,2.8,2024,10
2024-10-09,18.0,,22.5,10.6,4.9,4.3,5.5,2.8,,2.7,2024,10
2024-10-09,22.2,,17.9,8.7,5.7,3.1,4.6,3.7,,3.8,2024,10
2024-10-05,20.3,,16.6,10.2,6.9,2.5,5.4,3.7,,5.1,2024,10
2024-10-04,20.2,,23.3,6.7,6.9,3.6,5.0,3.7,,4.0,2024,10
2024-10-03,18.5,,20.3,8.1,5.9,3.6,6.0,3.5,,3.5,2024,10
2024-11-19,17.5,,25.3,9.3,5.4,2.9,4.4,3.5,,5.4,2024,11
2024-11-13,18.7,,21.3,9.1,6.7,3.1,5.6,3.1,,4.1,2024,11
2024-11-12,19.0,,22.4,9.4,6.8,3.7,6.3,3.0,,2.9,2024,11
2024-11-11,19.4,,20.1,8.5,5.8,3.1,3.8,3.5,,4.7,2024,11
2024-11-09,20.9,,21.3,9.3,7.4,2.6,4.4,3.3,,3.6,2024,11
2024-11-05,17.7,,24.2,8.4,6.2,3.5,5.1,4.3,,3.4,2024,11
2024-11-04,17.7,,19.7,9.1,7.7,2.8,6.1,3.4,,2.2,2024,11
2024-12-18,16.8,,27.7,6.9,4.7,4.2,4.8,3.9,,3.7,2024,12
2024-12-11,17.7,,25.3,9.4,4.9,4.0,5.8,3.1,,3.4,2024,12
2024-12-10,18.9,,23.9,9.4,5.3,3.5,6.1,2.3,,3.3,2024,12
2024-12-09,14.2,,27.4,11.0,3.8,4.3,4.7,3.5,,4.0,2024,12
2024-12-07,18.1,,23.7,8.7,5.4,4.2,4.6,2.9,,4.3,2024,12
2024-12-05,17.6,,24.4,10.7,5.3,3.3,5.9,2.9,,2.9,2024,12
2024-12-04,18.1,,26.3,9.0,6.7,3.9,4.6,3.6,,3.5,2024,12
2024-12-02,16.5,,24.1,9.9,6.1,3.8,6.1,2.4,,2.6,2024,12
2025-01-31,18.4,,26.1,9.1,8.2,3.0,4.7,3.4,,4.3,2025,1
2025-01-22,18.8,,26.2,8.3,5.5,3.5,2.8,3.1,,5.1,2025,1
2025-01-15,20.2,,23.7,8.7,4.9,3.9,5.8,3.3,,3.8,2025,1
2025-01-14,16.7,,24.5,7.7,6.1,3.1,5.9,3.8,,3.0,2025,1
2025-01-13,21.0,,24.3,6.9,5.6,3.9,3.4,3.6,,2.1,2025,1
2025-01-11,18.4,,21.1,8.1,6.6,3.2,4.3,3.2,,5.9,2025,1
2025-01-09,18.1,,25.0,8.7,6.3,3.2,4.7,2.8,,3.9,2025,1
2025-01-07,20.6,,24.2,7.5,6.5,3.2,4.5,3.0,,3.8,2025,1
2025-02-19,26.6,,22.4,7.2,6.0,3.5,3.9,2.1,,3.7,2025,2
2025-02-11,28.7,,25.3,7.4,6.0,2.1,3.1,2.7,,3.2,2025,2
2025-02-08,24.7,,24.7,7.6,6.1,3.0,4.6,2.7,,2.8,2025,2
2025-02-07,26.7,,23.6,6.8,6.8,3.0,4.9,1.6,,2.6,2025,2
2025-02-06,30.7,,24.3,6.5,6.0,3.0,3.4,2.3,,2.8,2025,2
2025-02-05,22.0,,25.0,8.1,5.2,3.0,4.2,3.8,,4.5,2025,2
2025-02-04,18.3,,24.2,8.0,7.5,3.7,6.5,1.9,,1.9,2025,2
2025-02-04,25.7,,26.9,6.8,6.9,3.2,3.2,2.4,,2.8,2025,2
2025-02-03,19.8,,25.1,8.4,8.6,2.5,4.2,1.8,,4.9,2025,2
2025-03-19,25.8,,19.7,9.2,4.7,3.7,4.5,2.8,,4.1,2025,3
2025-03-11,27.4,,21.5,7.1,4.6,3.9,5.4,1.9,,3.0,2025,3
2025-03-11,30.1,,23.0,6.4,5.0,2.6,4.4,2.5,,3.4,2025,3
2025-03-08,26.5,,24.3,7.1,4.8,2.6,4.1,2.5,,3.4,2025,3
2025-03-07,29.5,,24.1,6.6,5.4,3.3,4.3,3.0,,3.4,2025,3
2025-03-06,28.2,,24.8,6.3,5.4,2.6,3.2,3.7,,3.1,2025,3
2025-03-03,29.5,,21.7,7.9,4.6,3.2,4.1,2.6,,3.6,2025,3
2025-04-23,30.4,,20.1,6.6,7.0,3.1,3.5,3.7,,3.7,2025,4
2025-04-08,30.1,,18.6,6.4,5.9,3.0,3.9,3.8,,3.2,2025,4
2025-04-08,27.9,,21.0,6.3,7.2,3.2,3.8,3.3,,4.7,2025,4
2025-04-05,24.0,,19.2,6.7,8.4,3.5,5.3,3.0,,4.4,2025,4
2025-04-03,29.5,,21.3,5.8,6.6,3.3,3.1,3.1,,3.9,2025,4
2025-04-02,25.1,,21.1,6.2,5.3,3.1,3.8,2.5,,5.0,2025,4
2025-04-01,29.4,,19.0,6.4,6.5,3.8,4.1,2.5,,2.7,2025,4
2025-05-22,29.4,,20.6,6.5,5.5,3.5,4.0,3.1,,3.7,2025,5
2025-05-21,27.5,,21.0,7.2,6.2,3.4,4.2,2.7,,5.6,2025,5
2025-05-13,29.3,,21.1,6.9,5.2,4.3,4.8,2.6,,2.2,2025,5
2025-05-10,28.4,,17.5,7.0,6.1,4.2,4.2,2.5,,3.6,2025,5
2025-05-08,26.0,,23.9,6.5,5.4,3.6,4.6,2.5,,3.9,2025,5
2025-05-07,29.0,,21.2,7.3,5.8,3.0,3.0,2.8,,3.7,2025,5
2025-05-06,30.0,,19.0,7.4,5.8,4.6,4.2,2.5,,3.1,2025,5
2025-05-06,28.4,,20.3,7.1,5.3,2.3,4.0,3.1,,4.9,2025,5
2025-06-18,26.8,,22.8,7.0,5.4,3.3,5.1,2.3,,5.8,2025,6
2025-06-18,25.1,,22.0,8.8,5.9,3.3,4.8,3.4,,3.8,2025,6
2025-06-17,30.0,,21.3,8.0,5.3,3.3,4.2,2.1,,4.6,2025,6
2025-06-07,27.3,,21.5,5.5,5.9,3.5,4.6,3.7,,3.4,2025,6
2025-06-05,30.9,,19.6,5.5,4.6,4.6,5.3,3.8,,6.1,2025,6
2025-06-04,26.7,,21.0,8.7,5.5,4.0,4.6,2.2,,4.2,2025,6
2025-06-02,31.6,,19.1,5.0,6.3,3.9,2.7,3.8,,3.5,2025,6
2025-07-05,26.9,,19.2,8.9,5.8,3.7,5.0,4.4,,3.6,2025,7
2025-07-02,25.2,,23.9,7.9,7.2,3.2,4.4,2.8,,4.6,2025,7
2025-07-01,30.9,,21.5,7.8,6.0,2.6,4.8,3.3,,4.1,2025,7
2025-08-30,28.1,,20.5,6.3,5.9,4.5,3.9,6.0,,4.6,2025,8
2025-08-28,29.3,,19.2,6.1,6.4,4.6,3.2,5.6,,4.1,2025,8
2025-08-27,27.6,,21.2,6.8,5.6,4.7,4.4,4.6,,4.1,2025,8
2025-08-26,28.0,,18.5,6.6,6.8,4.5,4.5,5.0,,3.6,2025,8
2025-08-26,27.0,,21.0,5.6,6.3,5.4,3.7,4.7,,3.8,2025,8
2025-08-22,26.7,,22.8,5.8,6.0,5.2,3.2,4.8,,3.4,2025,8
2025-08-20,24.8,,21.5,5.5,6.8,4.5,3.9,3.6,,5.8,2025,8
2025-08-19,24.8,,21.9,6.3,7.0,4.3,5.3,4.4,,5.2,2025,8
2025-08-15,28.2,,20.5,7.1,5.3,4.8,3.8,4.7,,4.5,2025,8
2025-08-13,26.9,,23.9,5.5,5.6,5.6,5.1,3.7,,5.0,2025,8
2025-08-11,28.0,,20.7,7.1,7.0,4.6,5.1,2.8,,3.8,2025,8
2025-08-10,28.8,,20.7,6.2,4.9,4.6,4.4,3.5,,4.4,2025,8
2025-08-09,26.8,,20.9,6.2,6.7,3.8,5.6,4.2,,5.2,2025,8
2025-08-06,26.7,,23.6,6.7,6.2,3.1,3.3,3.2,,5.7,2025,8
2025-09-06,27.3,,21.3,5.7,6.0,4.7,3.9,6.4,,4.7,2025,9
2025-09-06,29.5,,18.9,5.8,6.2,5.1,4.5,5.6,,3.1,2025,9
2025-09-06,27.0,,20.8,5.3,7.0,5.8,4.1,6.0,,4.9,2025,9
2025-09-05,27.7,,21.0,5.8,5.8,4.2,3.9,6.4,,4.8,2025,9
2025-09-05,26.4,,20.4,6.0,6.2,4.2,4.3,7.2,,4.1,2025,9
2025-09-04,28.5,,21.0,5.8,5.7,3.9,4.2,5.9,,5.1,2025,9
2025-09-04,27.5,,19.6,8.0,5.4,6.1,4.2,6.3,,3.2,2025,9
2025-09-03,27.4,,21.6,5.6,5.8,4.2,4.2,6.4,,4.7,2025,9
2025-09-03,26.5,,21.8,5.4,6.3,5.2,5.1,4.6,,4.3,2025,9
2025-09-03,26.7,,22.4,5.2,6.5,3.7,4.6,7.0,,4.0,2025,9
2025-09-02,26.2,,21.3,6.3,6.0,4.3,4.0,6.2,,4.9,2025,9
2025-09-02,26.6,,20.3,6.2,4.8,4.6,4.6,7.1,,4.5,2025,9
2025-09-01,25.6,,22.3,6.5,5.3,4.5,4.0,5.8,,4.8,2025,9
